Company Name,Ticker,Last Close
"NGL Energy Partners","NGL","1.63"
"NGM Biopharmaceuticals","NGM","5.24"
"NeoGames","NGMS","12.9"
"Natural Gas Services Group","NGS","11.45"
"Natural Grocers by Vitamin Cottage","NGVC","9.93"
"NantHealth","NH","3.13"
"FuelPositive Corporation","NHHHF",".108"
"NewHold Investment Corp. II","NHIC","10.18"
"Nihon Kohden","NHNKY","13.065"
"","NHS","8.97"
"Natural Health Trends","NHTC","4.67"
"NightHawk Biosciences","NHWK","1.18"
"Norsk Hydro ASA","NHYDY","8.15"
"Nitches","NICH",".0078"
"Nicholas Financial","NICK","6.5"
"Nicox","NICXF",".8122"
"Video River Networks","NIHK",".022"
"JSC MMC Norilsk Nickel","NILSY","3.02"
"","NIM","9.44"
"NonInvasive Monitoring Systems","NIMU",".04"
"Nine Energy Service","NINE","13.71"
"Nikon","NINOY","9.83"
"NIO","NIO","12.07"
"Niu Technologies","NIU","5.39"
"Nidec","NJDCY","13.76"
"Nikola","NKLA","2.71"
"Nektar Therapeutics","NKTR","2.72"
"Nkarta","NKTX","5.33"
"NL Industries","NL","7.06"
"NutraLife Biosciences","NLBS",".04"
"National Lampoon","NLMP",".009"
"The Nautilus Group","NLS","1.85"
"NLS Pharmaceutics","NLSP","1.3"
"Netlist","NLST","1.68"
"Neoleukin Therapeutics","NLTX",".5951"
"Navios Maritime","NM","1.94"
"New Mountain Finance","NMFC","12.92"
"Nouveau Monde Graphite","NMG","4.96"
"NeoMagic","NMGC",".008"
"Nano Magic","NMGX",".25"
"NMC Health","NMHLY",".019"
"","NMI","9.91"
"Nomura","NMR","4.04"
"Nemaura Medical","NMRD","1.33"
"Newmark Group","NMRK","8.57"
"","NMT","11.07"
"NeuroOne Medical Technologies Corporation","NMTC","1.45"
"Pacific North West Capital","NMTLF",".0642"
"9 Meters Biopharma","NMTR","2.02"
"Net Medical Xpress Solutions","NMXS",".075"
"Spartacus Acquisition","NN","2.96"
"NN","NNBR","2.06"
"Nano Dimension","NNDM","2.76"
"Nanomix","NNMX",".25"
"NanoX Imaging","NNOX","9.22"
"NanoViricides","NNVC","1.4161"
"","NNY","8.82"
"North American Construction Group","NOA","14.82"
"Noah Holdings","NOAH","18.93"
"NI Holdings","NODK","13.25"
"Nogin, Inc.","NOGN",".7111"
"Nokia","NOK","4.76"
"","NOM","10.7"
"Nomad Foods Limited","NOMD","17.79"
"FiscalNote Holdings, Inc.","NOTE","3.5"
"Inotiv","NOTV","7.25"
"Sunnova Energy International","NOVA","19.48"
"Novation Cos.","NOVC",".0021"
"Novan","NOVN","1.69"
"Nova Vision Acquisition Corp.","NOVV","10.62"
"New Providence Acquisition Corp. II","NPAB","10.27"
"NeuroPace","NPCE","4.68"
"Nippon Paint","NPCPF","7.669"
"Nutra Pharma","NPHC",".0001"
"Nippon Yusen Kabushiki Kaisha","NPNYY","4.7167"
"Nippon Steel & Sumitomo Metal","NPSCY","6.91"
"NSK","NPSKY","11.19"
"","NPV","12.29"
"","NQP","11.89"
"Newpark Resources","NR","4.54"
"Noble Rock Acquisition","NRAC","10.16"
"NeuroBo Pharmaceuticals","NRBO",".79"
"Nordea Bank","NRDBY","11.73"
"NerdWallet, Inc.","NRDS","11.69"
"Nerdy","NRDY","2.84"
"NexPoint Real Estate Finance","NREF","19.05"
"Energy Vault","NRGV","4.24"
"Nurix Therapeutics","NRIX","12.29"
"Noble Roman's","NROM",".375"
"NeuroSense Therapeutics","NRSN","1.55"
"North European Oil Royality Trust","NRT","15.27"
"NRx Pharmaceuticals","NRXP","1.17"
"NuStar Energy","NS","16.75"
"Nissan Motor Co.","NSANY","7.212"
"Net Savings Link","NSAV",".0027"
"NXT Energy Solutions","NSFDF",".1372"
"InspireMD","NSPR","1.175"
"Energizer Resources","NSRCF","2.29"
"Northern Star Investment II","NSTB","9.99"
"Northern Star Investment III","NSTC","10.115"
"Northern Star Investment IV","NSTD","10.12"
"NanoString Technologies","NSTG","10.58"
"NovelStem International","NSTM",".1801"
"NSTS Bancorp","NSTS","10.57"
"Nortech Systems","NSYS","13.79"
"Natura & Co Holding","NTCO","5.77"
"Nintendo","NTDOY","10.77"
"Ntt Data","NTDTY","15.49"
"NETGEAR","NTGR","19.97"
"Northern Technologies International","NTIC","13"
"Network1 Technologies","NTIP","2.23"
"Nutriband","NTRB","3.65"
"NetSol Technologies","NTWK","3.025"
"Natuzzi","NTZ","6.8"
"Nu ","NU","4.65"
"Nubia Brand International Corp.","NUBI","10.31"
"Nugene International","NUGN",".06"
"","NUO","13.14"
"NeuroMetrix","NURO","1.89"
"Nutroganics","NUTTQ",".0021"
"Nutex Health","NUTX","1.34"
"","NUV","9.11"
"Nuvation Bio","NUVB","2.46"
"NuVim","NUVM",".01"
"NUVERA COMMUNICATIONS","NUVR","16.75"
"Nuwellis","NUWE","8.9"
"Nuzee","NUZE","11.19"
"NorthView Acquisition Corp.","NVAC","10.225"
"Novavax","NVAX","10.91"
"Nuvectis Pharma","NVCT","9.92"
"Nova Lifestyle","NVFY",".9231"
"Navigator Holdings","NVGS","12.91"
"InVivo Therapeutics","NVIV","2.3"
"Hancock Jaffe Laboratories??","NVNO","5.63"
"NOVONIX Limited","NVNXF","1.29"
"Novo Integrated Sciences","NVOS",".1248"
"New Vista Acquisition","NVSA","10.145"
"Invitae","NVTA","2.36"
"Navitas Semiconductor","NVTS","4.96"
"Nuvve Holding","NVVE","1.37"
"NOVONIX","NVX","5.28"
"Northwest Bancshares","NWBI","14.14"
"Northwest Biotherapeutics","NWBO",".706"
"NatWest Group","NWG","7.73"
"Newell Brands","NWL","15.96"
"NWTN INC","NWTN","11.95"
"","NXC","14.86"
"Next Co.","NXCLF","1.74"
"NexGen Energy","NXE","4.84"
"Nexien BioPharma","NXEN",".039"
"NexGel","NXGL","1.41"
"NextGen Healthcare","NXGN","19.02"
"Nexalin Technology, Inc.","NXL","1.06"
"NextMart","NXMR",".0077"
"","NXN","12.2"
"Nexeon MedSystems","NXNN",".15"
"","NXP","14.67"
"NTL EXPRESS GRP","NXPGF","1.78"
"NEXTPLAT CORP","NXPL","1.55"
"NextCure","NXTC","1.67"
"NextPlay Technologies","NXTP","3.02"
"Nexity Financial","NXTYQ",".0002"
"American Strategic Investment","NYC","12.11"
"New York Community Bancorp","NYCB","9.99"
"New York Mortgage Trust","NYMT","3.12"
"Nymox Pharmaceutical","NYMX",".4279"
"Nyxoah","NYXH","5.39"
"OmniAb, Inc.","OABI","4.14"
"Oasmia Pharmaceutical","OASMY",".06"
"Outbrain","OB","4.92"
"Obsidian Energy","OBE","6.62"
"Orchestra BioMed Holdings, Inc.","OBIO","8.7"
"Oblong","OBLG","3.07"
"ObsEva","OBSV",".2189"
"Obayashi","OBYCF","7.71"
"OCA Acquisition","OCAX","10.26"
"Optical Cable","OCC","4.09"
"OFS Credit","OCCI","9.07"
"OCADO GROUP","OCDDY","16.48"
"OneConnect Financial Technology Co.","OCFT","7.75"
"Oriental Culture","OCG",".6803"
"Ocugen","OCGN","1.27"
"Oncologix Tech","OCLG",".0019"
"OriginOil","OCLN",".0146"
"Ocular Therapeutix","OCUL","3.91"
"Ocuphire Pharma","OCUP","3.47"
"OncoCyte","OCX",".3851"
"Odimo","ODMO",".002"
"Osisko Development Corp.","ODV","5.82"
"OC OERLIKON CP","OERLF","5.5"
"Orion Energy Systems","OESX","1.66"
"OFS Capital","OFS","10.04"
"Carbon Streaming Corporation","OFSTF","1.8269"
"Onion Global Limited","OGBLY",".1515"
"Oragenics","OGEN","6.6"
"OrganiGram","OGI",".909"
"OPY Acquisition Corp. I","OHAA","10.16"
"OI Glass","OI","19.25"
"","OIA","6.95"
"Oi","OIBRQ",".0505"
"Oi","OIBZQ",".0034"
"Orbital Infrastructure Group, Inc.","OIG",".194"
"O2Micro International Limited","OIIM","4.69"
"Permex Petroleum Corporation","OILCF","4.9"
"Oil States International","OIS","8.56"
"OKYO Pharma","OKYO","2.52"
"OLB Group","OLB","1.22"
"OmniLit Acquisition Corp.","OLIT","10.15"
"Olink Holding","OLK","19.58"
"OpenLocker Holdings, Inc.","OLKR",".447"
"Olema Pharmaceuticals","OLMA","4.83"
"OmniLite Industries Canada","OLNCF",".4096"
"Olo","OLO","8.02"
"Olaplex","OLPX","6.31"
"Heritage Media","OLVI",".026"
"Omeros","OMER","2.9"
"Odyssey Marine Exploration","OMEX","3.09"
"Omega Therapeutics","OMGA","7.85"
"Owens & Minor","OMI","19.74"
"Singular Genomics Systems","OMIC","2.675"
"OMNIQ","OMQS","5"
"Omnitek Engineering","OMTK",".043"
"Old National Bancorp","ONB","17.5"
"One Bio","ONBI",".005"
"Oncorus","ONCR",".4449"
"OncoSec Medical","ONCS","2.2"
"Oncternal Therapeutics","ONCT","1.12"
"Oncolytics Biotech","ONCY","1.78"
"Ondas","ONDS","1.99"
"1Life Healthcare","ONEM","15.99"
"Orion Office REIT Inc.","ONL","9.65"
"Oncology Pharma","ONPH",".385"
"ON24","ONTF","9.28"
"Onconova Therapeutics","ONTX","1.25"
"Online Vacation Center","ONVC",".72"
"Organovo","ONVO","1.63"
"Onyx Acquisition I","ONYX","10.38"
"Ooma","OOMA","14.37"
"OceanPal Inc.","OP",".9698"
"Magnum Opus Acquisition Limited","OPA","10.135"
"Offerpad Solutions","OPAD",".9175"
"OPAL FUELS INC","OPAL","7.35"
"OP Bancorp","OPBK","11.34"
"Opendoor Technologies","OPEN","2.19"
"OppFi","OPFI","2.3"
"OpGen","OPGN","1.82"
"OptimumBank","OPHC","4.13"
"Office Properties Income Trust","OPI","17.16"
"OPKO Health","OPK","1.29"
"Options Media Group","OPMG",".0001"
"Opera Limited","OPRA","6.62"
"Oportun Financial","OPRT","7.01"
"OptimizeRx","OPRX","17.95"
"Opthea Limited","OPT","5.57"
"OptiNose","OPTN","1.79"
"Ocean Power Technologies","OPTT",".6963"
"Nanoflex Power","OPVS",".0013"
"Optex Systems","OPXS","3.08"
"Osisko Gold Royalties","OR","13.38"
"Orange","ORAN","10.6"
"Orbit International","ORBT","6.745"
"Orchid Island Capital","ORC","12.19"
"Owl Rock Capital","ORCC","13.07"
"Origin Materials","ORGN","6.05"
"Organogenesis","ORGO","2.56"
"Orgenesis","ORGS","2.4"
"Orion Biotech Opportunities","ORIA","10.13"
"Oric Pharmaceuticals","ORIC","5.66"
"Orkla Asa","ORKLY","7.45"
"Orla Mining","ORLA","4.31"
"Oramed Pharmaceuticals","ORMP","1.99"
"Orion Group","ORN","2.87"
"Allkem","OROCF","9.4"
"Orosur Mining","OROXF",".075"
"Orchard Therapeutics","ORTX",".5566"
"Oryx Technology","ORYX",".023"
"ProSomnus, Inc.","OSA","5.01"
"Old Second Bancorp","OSBC","16.99"
"Oscar Health","OSCR","3.84"
"Overseas Shipholding Group","OSG","3.73"
"Osiris Acquisition","OSI","10"
"ONESPAN","OSPN","13.81"
"One Stop Systems","OSS","3.53"
"Ostin Technology Group","OST","1.11"
"OraSure Technologies","OSUR","5.58"
"OneSpaWorld","OSW","10.51"
"OceanTech Acquisitions I","OTEC","10.53"
"Otonomy","OTIC",".1135"
"Oncotelic Therapeutics","OTLC",".051"
"Oncobiologics","OTLK","1.15"
"Oatly Group","OTLY","2.44"
"Otonomo Technologies Ltd.","OTMO",".5238"
"Ontrak","OTRK","1.15"
"OTTAWA BANCORP","OTTW","12.75"
"Ouster","OUST","1.43"
"OUTFRONT Media","OUT","19.9"
"Outokumpu","OUTKY","2.435"
"OverseaChinese Banking","OVCHY","19.71"
"Ovid Therapeutics","OVID","2.5"
"Blue Owl Capital","OWL","12.58"
"Owlet","OWLT",".4086"
"Oxbridge Acquisition Corp.","OXAC","10.58"
"Oxford BioMedica","OXBDF","5.1"
"Oxbridge","OXBR","2.25"
"Oxford Lane Capital","OXLC","5.84"
"Oxford Square Capital","OXSQ","3.64"
"Oxus Acquisition Corp.","OXUS","10.36"
"Ozon","OZON","11.6"
"Plains All American Pipeline","PAA","12.46"
"Pan American Silver","PAAS","18.23"
"Pacific Biosciences of California","PACB","11.09"
"PROOF Acquisition I","PACI","10.24"
"Ranpak Holdings","PACK","7.66"
"Pacific Ventures Group","PACV",".0009"
"Plains Group","PAGP","13.09"
"PagSeguro Digital","PAGS","10.09"
"Phibro Animal Health","PAHC","15.4"
"","PAI","12.4"
"Paladin Energy","PALAF",".5963"
"Palisade Bio","PALI","2.9"
"Mopals.Com","PALS",".0032"
"Paltalk","PALT","4.2"
"Panacea Acquisition II","PANA","10.11"
"Pangaea Logistics Solutions","PANL","6.07"
"Poniard Pharmaceuticals","PARD",".01"
"Parnell Pharmaceuticals","PARNF",".0025"
"Passage Bio","PASG","1.46"
"UiPath","PATH","15.36"
"Patriot Transportation Holding","PATI","7.8501"
"PAVmed","PAVM",".5113"
"Patria Investments Limited","PAX","15.43"
"Paymentus","PAY","8.69"
"Paya","PAYA","9.72"
"Payoneer Global","PAYO","5.96"
"Paysign","PAYS","3.47"
"Phoenix Biotech Acquisition Corp.","PBAX","10.52"
"PB Bankshares","PBBK","13.5"
"PBCO Financial","PBCO","13.55"
"Pioneer Bancorp","PBFS","11.25"
"Pathfinder Bancorp","PBHC","19"
"Pitney Bowes","PBI","4.31"
"Pressure BioSciences","PBIO","1.95"
"Panbela Therapeutics Inc.","PBLA","1.64"
"Pacific Booker Minerals","PBMLF",".6"
"Pinnacle Bank","PBNK","14.0017"
"Potbelly","PBPB","7.99"
"Petroleo Brasileiro","PBR","11.6"
"Petroleo Brasileiro","PBR.A","10.32"
"Prosiebensat.1 Media Se","PBSFY","2.52"
"PharmaBio Serv","PBSV","1.04"
"Powerbridge Technologies Co.","PBTS",".118"
"Puma Biotechnology","PBYI","4.3"
"PCB Bancorp","PCB","18.57"
"Perception Capital Corp. II","PCCT","10.52"
"PCCW","PCCWY","5.05"
"","PCF","6.97"
"Pacific Basin Shipping","PCFBY","6.7"
"PG&E","PCG","15.9"
"PharmChem","PCHM","2.7"
"Protocall Technologies","PCLI",".0007"
"","PCM","9.1"
"Public Company Management","PCMC",".0979"
"Panasonic","PCRFY","9.215"
"Heatwurx","PCSA",".855"
"Pcs Edventures.Com","PCSV",".0705"
"PureCycle Technologies","PCT","8.38"
"PCTEL","PCTI","4.63"
"PCCW","PCWLF",".483"
"","PCY","19.64"
"Park City Group","PCYG","5.8"
"Pure Cycle","PCYO","8.97"
"ProDex","PDEX","17.23"
"PENDRAGON","PDGNF",".27"
"Paradigm Oil and Gas","PDGO",".0001"
"PDG Realty","PDGRY","2"
"Ponce Financial Group","PDLB","9.1"
"Piedmont Office Realty Trust","PDM","10.6"
"PRESIDL RLTY B","PDNLB",".009"
"Peridot Acquisition II","PDOT","10.16"
"PDS Biotechnology","PDSB","8.33"
"","PDT","13.24"
"Pear Therapeutics","PEAR","1.09"
"Pebblebrook Hotel Trust","PEB","16.4"
"Pedevco","PED","1.04"
"Project Energy Reimagined Acquisition Corp.","PEGR","10.1"
"Pineapple Energy","PEGY","2.21"
"PURE EGY MINRLS","PEMIF",".4133"
"PENINSULA ENERG","PENMF",".1145"
"PepGen","PEPG","15.62"
"PepperLime Health Acquisition","PEPL","10.15"
"PERFECT CORP","PERF","7.39"
"PermaFix Environmental Services","PESI","4.15"
"Wag! Group Co.","PET","3.14"
"PetIQ","PETQ","11.84"
"PetVivo","PETV","2.65"
"TDH Holdings","PETZ","2.04"
"Phoenix Motor Inc.","PEV","1.56"
"Pacific Alliance Bank","PFBN","9.5"
"Peoples Financial","PFBX","14.01"
"Pathfinder Acquisition","PFDR","10.16"
"Pacific Health Care Organization","PFHO",".84"
"Profire Energy","PFIE","1.11"
"P & F Industries","PFIN","5.65"
"PennantPark Floating Rate Capital","PFLT","10.87"
"Performant Financial","PFMT","3.24"
"","PFO","9.58"
"PFSweb","PFSW","6.66"
"Portage Fintech Acquisition Corporation","PFTA","10.14"
"Precigen","PGEN","1.62"
"PIGEON CORP","PGENY","3.9001"
"Paragon Technologies","PGNT","7"
"Paramount Group","PGRE","6.45"
"PropertyGuru Group","PGRU","4.45"
"Progress Acquisition","PGRW","10.38"
"Pegasus Digital Mobility Acquisition Corp.","PGSS","10.3349"
"","PGX","12.65"
"Pelangio Exploration","PGXPF",".0287"
"Pagaya Technologies Ltd.","PGY","1.07"
"Pharming Group","PHAR","13.37"
"PhaseBio Pharmaceuticals","PHASQ",".0397"
"Phathom Pharmaceuticals","PHAT","11.93"
"Puhui Wealth Investment Management Co.","PHCF","2.65"
"Koninklijke Philips","PHG","17.12"
"BiomX","PHGE",".3725"
"Pharming Group","PHGUF","1.4299"
"PHI Group","PHIL",".0009"
"Phio Pharmaceuticals","PHIO","6.2218"
"","PHK","5.16"
"PacificHealth Laboratories","PHLI",".005"
"Growlife","PHOT",".0515"
"Phunware","PHUN","1.08"
"Pharvaris","PHVS","9"
"PHX Minerals","PHX","3.61"
"Pyrophyte Acquisition Corp.","PHYT","10.41"
"Prime Impact Acquisition I","PIAI","10.38"
"Pivotal Investment III","PICC","9.98"
"","PID","18.06"
"P3 Health Partners ","PIII","1.29"
"Kidpik Corp.","PIK",".97"
"","PIM","3.36"
"Pieris Pharmaceuticals","PIRS","1.6"
"Shiftpixy","PIXY","11.6"
"Park Hotels & Resorts","PK","14.71"
"Peak Bio, Inc.","PKBO","1.4"
"Parker Drilling","PKDC","7.1"
"Park Aerospace","PKE","13.91"
"Tenet Fintech Group","PKKFF",".68"
"Park-Ohio","PKOH","13.25"
"Cannabis Therapy","PKPH",".2"
"Parkson Retail Group","PKSGY",".5186"
"Planet Labs PBC","PL","4.95"
"Photronics","PLAB","18.12"
"Planet Green Holdings","PLAG",".6027"
"Patria Latin American Opportunity Acquisition Corp","PLAO","10.44"
"PLBY Group","PLBY","2.92"
"Platinum Group Metals","PLG","1.63"
"Playlogic Entertainment","PLGC",".0002"
"Polymet Mining","PLM","2.62"
"Plum Acquisition I","PLMI","10.155"
"Pulse Biosciences","PLSE","3.13"
"Panacea Life Sciences","PLSH",".23"
"Playtika","PLTK","10.49"
"Plutonian Acquisition Corp.","PLTN","10.15"
"Palantir Technologies","PLTR","7.78"
"Plug Power","PLUG","17.02"
"PLURI INC","PLUR","1.09"
"Protalix BioTherapeutics","PLX","1.56"
"PLx Pharma","PLXP",".2452"
"Playa Hotels & Resorts","PLYA","7.58"
"Nuvilex","PMCB","2.89"
"Psychemedics","PMD","5.6"
"Pingtan Marine Enterprise","PME",".3346"
"Priveterra Acquisition","PMGM","10.09"
"","PMM","6.88"
"Promis Neurosciences","PMN","5.19"
"","PMO","11.91"
"PennyMac Mortgage Investment Trust","PMT","15.25"
"PMV Consumer Acquisition","PMVC","10.02"
"PMV Pharmaceuticals","PMVP","8.2"
"Prime Number Acquisition I Corp.","PNAC","10.2"
"Patriot National Bancorp","PNBK","11.275"
"Pond Technologies Holdings","PNDHF",".047"
"Ping An Insurance Co. of China","PNGAY","15.6"
"PennantPark Investment","PNNT","5.94"
"POINT Biopharma Global","PNT","8"
"The Pennant Group","PNTG","12.94"
"Pontem","PNTM","10.22"
"Porsche Automobil Holding SE","POAHY","5.92"
"Predictive Oncology","POAI",".53"
"Precision Optics","POCI","6.67"
"POET Technologies","POET","4.64"
"Petrofac","POFCY",".5064"
"Pioneer Oil & Gas","POGS",".12"
"POLISHED INC","POL",".755"
"Polar Power","POLA","1.73"
"Polydex Pharmaceuticals","POLXF",".551"
"Pono Capital","PONO","11.33"
"POLA ORBIS","PORBF","13.45"
"Southport Acquisition","PORT","10.25"
"Positron","POSC","1.1"
"United Treatment Centers","POTN",".0001"
"AMMO","POWW","2.48"
"Pinnacle Bankshares","PPBN","19.95"
"Purple Biotech","PPBT","1.59"
"Propanc Biopharma","PPCB",".0004"
"PT Bank Mandiri Persero TBK","PPERY","13.15"
"Positive Physicians","PPHI","7"
"PHP Ventures Acquisition Corp.","PPHP","10.5"
"MFRI","PPIH","10.15"
"PPJ Enterprise","PPJE",".0004"
"Premier Power Renewable Energy","PPRW",".0002"
"PeoplesSidney Financial","PPSF","19"
"Pioneer Power Solutions","PPSI","2.93"
"","PPT","3.82"
"Perpetua Resources","PPTA","3.56"
"Papaya Growth Opportunity Corp. I","PPYA","10.3"
"PETROTEQ ENERGY","PQEFF",".0221"
"Permian Resources Corporation","PR","10.87"
"ProAssurance","PRA","19.39"
"Praxis Precision Medicines","PRAX","4.98"
"Parabellum Acquisition Corp.","PRBM","10.39"
"Porch Group","PRCH","2.95"
"Perdoceo Education","PRDO","14.97"
"Pardes Biosciences","PRDS","2.07"
"Prenetics Global","PRE","1.4999"
"Predictive Technology Group","PRED",".0003"
"Pennsylvania Real Estate Investment Trust","PRET","1.31"
"PainReform","PRFX",".5"
"Paragon Shipping","PRGNF",".0001"
"ParkerVision","PRKR",".4"
"Prelude Therapeutics","PRLD","6.38"
"Paragon Real Estate Equity and Investment Trust","PRLE",".9"
"Pearl Holdings Acquisition Corp.","PRLH","10.34"
"PROLOGIC MGMT","PRLO",".0077"
"Perimeter Solutions, SA","PRM","9.3"
"Prime Medicine, Inc.","PRME","17.58"
"Primo Water","PRMW","15.65"
"Union Acquisition II","PROC","4.6"
"Profound Medical","PROF","12.35"
"Prosus","PROSY","16.15"
"Provident Financial","PROV","14.21"
"CC Neuberger Principal Holdings III","PRPC","10.19"
"ProPhase Labs","PRPH","8.18"
"Purple Innovation","PRPL","5.8"
"ProTek Capital","PRPM",".0001"
"Transgenomic","PRPO",".91"
"PURPLEBRICKS GP","PRPPF",".3"
"ProQR Therapeutics","PRQR","2.76"
"Premier Foods","PRRFY","7.029"
"Peraso ","PRSO",".96"
"Prospector Capital","PRSR","10.15"
"PRESTO AUTOMATN","PRST","3.3"
"PermRock Royalty Trust","PRT","7.66"
"Portage Biotech","PRTG","5.15"
"Priority Technology","PRTH","4.81"
"Paratek Pharmaceuticals","PRTK","2.17"
"CarParts.com","PRTS","6.82"
"Party City Holdco","PRTYQ",".1269"
"Provention Bio","PRVB","8.66"
"PreveCeutical Medical","PRVCF",".0258"
"PreVu","PRVU",".0011"
"Proxim Wireless","PRXM",".05"
"Pacific State Bancorp","PSBC",".0002"
"PROTOSOURCE COR","PSCO",".0131"
"Prospect Capital","PSEC","7.5"
"Performance Shipping","PSHG","2.82"
"Power Solutions International","PSIX","3"
"Personalis","PSNL","2.35"
"Polestar Automotive Holding UK PLC","PSNY","5.6"
"Pearson","PSO","11.3"
"","PSP","10.7"
"Post Holdings Partnering Corporation","PSPC","10.03"
"Passur Aerospace","PSSR",".15"
"Postal Realty Trust","PSTL","15.46"
"Powerstorm","PSTO",".12"
"PostRock Energy","PSTRQ",".01"
"Plus Therapeutics","PSTV",".4333"
"Poseida Therapeutics","PSTX","6.96"
"Principal Solar","PSWW",".0131"
"Pintec Technology","PT",".3837"
"Potomac Bancshares, Inc.","PTBS","17"
"PolarityTE","PTE",".81"
"Plaintree Systems","PTEEF",".0548"
"PattersonUTI Energy","PTEN","16.8"
"Protagonist Therapeutics","PTGX","13.29"
"PANTHEON RESRCS","PTHRF",".6151"
"Atrinsic","PTIX",".5401"
"Palatin Technologies","PTN","3.98"
"Partner Communications Company","PTNR","7.02"
"Pine Technology Acquisition","PTOC","10.11"
"Plastic2Oil","PTOI",".0081"
"Peloton Interactive","PTON","12.93"
"Petros Pharmaceuticals","PTPI","2.6"
"Proterra","PTRA","5.1"
"Partners Bancorp","PTRS","9.03"
"Pactiv Evergreen","PTVE","11.51"
"Pono Capital Two, Inc.","PTWO","10.295"
"","PTY","13.75"
"Publicis Groupe","PUBGY","17.65"
"PubMatic","PUBM","15.33"
"Goal Acquisitions","PUCK","10.145"
"Puda Coal","PUDA",".0001"
"Pulmatrix","PULM","4.03"
"ProPetro Holding","PUMP","9.95"
"PURE Bioscience","PURE",".1298"
"Puyi","PUYI","6.5498"
"Provident Bancorp","PVBC","9.02"
"Pacific Valley Bancorp","PVBK","10.71"
"Provectus Biopharmaceuticals","PVCT",".1281"
"PERMIANVILLE ROYALTY TRUST","PVL","3.02"
"Pervasip","PVSP",".0006"
"Pivotal Therapeutics","PVTTF",".0021"
"Power REIT","PW","4.6839"
"PACIFIC WEST BC","PWBK","12.25"
"PWRCOR","PWCO",".085"
"PowerFleet","PWFL","2.86"
"Perella Weinberg Partners","PWP","10.25"
"PowerUp Acquisition Corp.","PWUP","10.4"
"P10","PX","11.3"
"Phoenix Footwear Group","PXFG",".15"
"PAX GLOBAL TECH","PXGYF",".95"
"PhoneX","PXHI","1.1"
"Pixelworks","PXLW","2.13"
"PaxMedica, Inc.","PXMD","2.7"
"PixarBio","PXRB",".001"
"Pyxis Tankers","PXS","4.68"
"POXEL FRANCE","PXXLF","2.6"
"PolyPid","PYPD",".768"
"PAYPOINT","PYPTF","7"
"PyroGenesis Canada","PYR","1.08"
"Pyxis Oncology","PYXS","1.56"
"Paramount Gold Nevada","PZG",".38"
"Qualstar","QBAK","2.2"
"Q Biomed","QBIO",".0077"
"D-WAVE QUANTUM","QBTS","1.25"
"QC Holdings","QCCO",".59"
"Qudian","QD","1.24"
"QDM International Inc.","QDMI",".81"
"Q.E.P. Co.","QEPC","14.5"
"Quantum FinTech Acquisition","QFTA","10.17"
"Quhuo Limited","QH","1.44"
"Quipt Home Medical","QIPT","5.8"
"QIWI","QIWI","5.67"
"Qualigen Therapeutics","QLGN","1.29"
"Qilian","QLI","1.72"
"QuoteMedia","QMCI",".2595"
"Quantum","QMCO","1.79"
"QuickMed Technologies","QMDT",".0005"
"Quince Therapeutics, Inc.","QNCX",".98"
"Quanergy Systems","QNGYQ",".036"
